,x,SuccessRate,SuccessRateUnmixed,PER,RedundancyUsedMin,RedundancyUsed,RedundancyUsedMax,Lost,FaultsUnmixed,WorseDiffRngmixedRlnc,WorseDiffRepeatmixedRlnc
149,0.0623994444168982,0.9933333333333333,0.9283333333333333,0.0940625,0.0,14.949664429530202,265.0,7.525,0.21166666666666667,-1.0,0.0
150,0.0641547645827376,0.995,0.9233333333333333,0.10129166666666667,0.0,16.792294807370187,280.0,8.103333333333333,0.18,-1.0,0.0
151,0.06595946257418742,0.9916666666666667,0.915,0.10991666666666666,0.0,18.563025210084035,300.0,8.793333333333333,0.25666666666666665,-1.0,0.0
152,0.06781492740831095,0.995,0.93,0.1048125,0.0,16.901172529313236,300.0,8.385,0.185,-1.0,0.0
153,0.06972258717575124,0.9983333333333333,0.9216666666666666,0.10464583333333333,0.0,17.12020033388982,280.0,8.371666666666666,0.16666666666666666,-1.0,0.0
154,0.0716839101398857,0.9916666666666667,0.925,0.10679166666666667,0.0,17.974789915966387,260.0,8.543333333333333,0.22,-1.0,0.0
155,0.07370040586690031,0.9933333333333333,0.95,0.08654166666666667,0.0,15.578859060402687,295.0,6.923333333333333,0.15,-1.0,0.0
156,0.07577362638765361,0.995,0.9316666666666666,0.10116666666666667,0.0,16.97654941373534,285.0,8.093333333333334,0.16,-1.0,0.0
157,0.07790516739222404,0.995,0.9133333333333333,0.11358333333333333,0.0,19.623115577889447,300.0,9.086666666666666,0.235,-1.0,0.0
158,0.08009666945806027,0.9916666666666667,0.9383333333333334,0.10720833333333334,0.0,15.899159663865547,290.0,8.576666666666666,0.19166666666666668,-1.0,0.0
159,0.0823498193126803,1.0,0.9466666666666667,0.09202083333333333,0.0,15.033333333333335,280.0,7.361666666666666,0.08166666666666667,-2.0,0.0
160,0.08466635113189044,0.9966666666666667,0.9533333333333334,0.089,0.0,11.438127090301002,225.0,7.12,0.08833333333333333,-2.0,0.0
161,0.08704804787452367,0.995,0.9316666666666666,0.10872916666666667,0.0,19.18760469011725,300.0,8.698333333333334,0.165,-1.0,0.0
162,0.08949674265472474,1.0,0.9383333333333334,0.10647916666666667,0.0,17.18333333333333,265.0,8.518333333333333,0.09333333333333334,-1.0,0.0
163,0.0920143201528384,0.9983333333333333,0.9416666666666667,0.10385416666666666,0.0,16.185308848080133,280.0,8.308333333333334,0.10333333333333333,-1.0,0.0
164,0.09460271806598623,0.995,0.9416666666666667,0.10533333333333333,0.0,16.390284757118927,250.0,8.426666666666666,0.14333333333333334,-1.0,0.0
165,0.09726392859944853,1.0,0.9516666666666667,0.09472916666666667,0.0,16.46666666666667,270.0,7.578333333333333,0.07166666666666667,-1.0,0.0
166,0.1,1.0,0.9516666666666667,0.10047916666666666,0.0,17.1,285.0,8.038333333333334,0.08166666666666667,-1.0,0.0
